"name","proportions","similarity"
"SBS1+SBS5","SBS1=0.13;SBS5=0.87","0.924086794655936"
"SBS5+SBS58","SBS5=0.98;SBS58=0.02","0.830917040147927"
"SBS5+SBS50","SBS5=0.98;SBS50=0.02","0.830868232882892"
"SBS5+SBS27","SBS5=0.99;SBS27=0.01","0.830819809150393"
"SBS5+SBS18","SBS5=0.99;SBS18=0.01","0.830714306769662"
"SBS5+SBS29","SBS5=0.99;SBS29=0.01","0.830703691225986"
"SBS5+SBS53","SBS5=0.99;SBS53=0.01","0.830689130815288"
"SBS5+SBS85","SBS5=0.99;SBS85=0.01","0.830674879493948"
"SBS3+SBS5","SBS3=0.03;SBS5=0.97","0.830651978299732"
"SBS5+SBS10a","SBS5=1;SBS10a=0","0.830624344513137"
"SBS5+SBS24","SBS5=0.99;SBS24=0.01","0.830610955760117"
"SBS5+SBS35","SBS5=1;SBS35=0","0.830579620511462"
"SBS5+SBS17b","SBS5=1;SBS17b=0","0.830574524490833"
"SBS5+SBS14","SBS5=1;SBS14=0","0.830572263285663"
"SBS2+SBS5","SBS2=0;SBS5=1","0.83056442440069"
"SBS4+SBS5","SBS4=0;SBS5=1","0.83056442440069"
"SBS5+SBS7a","SBS5=1;SBS7a=0","0.83056442440069"
"SBS5+SBS8","SBS5=1;SBS8=0","0.83056442440069"
"SBS5+SBS10d","SBS5=1;SBS10d=0","0.83056442440069"
"SBS5+SBS12","SBS5=1;SBS12=0","0.83056442440069"
"SBS5+SBS13","SBS5=1;SBS13=0","0.83056442440069"
"SBS5+SBS16","SBS5=1;SBS16=0","0.83056442440069"
"SBS5+SBS22","SBS5=1;SBS22=0","0.83056442440069"
"SBS5+SBS26","SBS5=1;SBS26=0","0.83056442440069"
"SBS5+SBS33","SBS5=1;SBS33=0","0.83056442440069"
"SBS5+SBS36","SBS5=1;SBS36=0","0.83056442440069"
"SBS5+SBS37","SBS5=1;SBS37=0","0.83056442440069"
"SBS5+SBS38","SBS5=1;SBS38=0","0.83056442440069"
"SBS5+SBS40","SBS5=1;SBS40=0","0.83056442440069"
"SBS5+SBS45","SBS5=1;SBS45=0","0.83056442440069"
"SBS5+SBS48","SBS5=1;SBS48=0","0.83056442440069"
"SBS5+SBS49","SBS5=1;SBS49=0","0.83056442440069"
"SBS5+SBS52","SBS5=1;SBS52=0","0.83056442440069"
"SBS5+SBS54","SBS5=1;SBS54=0","0.83056442440069"
"SBS5+SBS56","SBS5=1;SBS56=0","0.83056442440069"
"SBS5+SBS59","SBS5=1;SBS59=0","0.83056442440069"
"SBS5+SBS88","SBS5=1;SBS88=0","0.83056442440069"
"SBS5+SBS89","SBS5=1;SBS89=0","0.83056442440069"
"SBS5+SBS91","SBS5=1;SBS91=0","0.83056442440069"
"SBS5+SBS92","SBS5=1;SBS92=0","0.83056442440069"
"SBS6+SBS12","SBS6=0.51;SBS12=0.49","0.824651473277083"
"SBS6+SBS9","SBS6=0.41;SBS9=0.59","0.824187098830906"
"SBS6+SBS26","SBS6=0.51;SBS26=0.49","0.822981344613902"
"SBS6+SBS25","SBS6=0.35;SBS25=0.65","0.814171717054174"
"SBS87+SBS92","SBS87=0.33;SBS92=0.67","0.810627301266623"
"SBS40+SBS87","SBS40=0.71;SBS87=0.29","0.80809866759147"
"SBS3+SBS87","SBS3=0.73;SBS87=0.27","0.807053290937364"
"SBS6+SBS89","SBS6=0.38;SBS89=0.62","0.803086553249688"
"SBS6+SBS57","SBS6=0.55;SBS57=0.45","0.801869520727339"
"SBS6+SBS93","SBS6=0.44;SBS93=0.56","0.799714484518941"
"SBS6+SBS39","SBS6=0.42;SBS39=0.58","0.79253927974309"
"SBS6+SBS58","SBS6=0.55;SBS58=0.45","0.785651243370023"
"SBS6+SBS41","SBS6=0.5;SBS41=0.5","0.784319263007722"
"SBS44+SBS87","SBS44=0.55;SBS87=0.45","0.784318641203944"
"SBS6+SBS85","SBS6=0.56;SBS85=0.44","0.783366197992583"
"SBS6+SBS31","SBS6=0.56;SBS31=0.44","0.778353854732939"
"SBS15+SBS92","SBS15=0.23;SBS92=0.77","0.773998584580983"
"SBS84+SBS87","SBS84=0.46;SBS87=0.54","0.773376220172317"
"SBS6+SBS88","SBS6=0.63;SBS88=0.37","0.768009481806107"
"SBS3+SBS15","SBS3=0.81;SBS15=0.19","0.767481952628323"
"SBS6+SBS94","SBS6=0.45;SBS94=0.55","0.766258032185216"
"SBS1+SBS84","SBS1=0.37;SBS84=0.63","0.763108606476199"
"SBS1+SBS46","SBS1=0.3;SBS46=0.7","0.762595976268382"
"SBS15+SBS40","SBS15=0.2;SBS40=0.8","0.761914971193831"
"SBS6+SBS16","SBS6=0.66;SBS16=0.34","0.759195455789777"
"SBS1+SBS37","SBS1=0.28;SBS37=0.72","0.757780021491608"
"SBS44+SBS92","SBS44=0.35;SBS92=0.65","0.757382640167136"
"SBS1+SBS89","SBS1=0.22;SBS89=0.78","0.75703302098453"
"SBS46+SBS87","SBS46=0.54;SBS87=0.46","0.754845921060512"
"SBS84+SBS92","SBS84=0.27;SBS92=0.73","0.753891462208754"
"SBS1+SBS44","SBS1=0.28;SBS44=0.72","0.753727108980798"
"SBS1+SBS9","SBS1=0.25;SBS9=0.75","0.753231615916256"
"SBS6+SBS19","SBS6=0.67;SBS19=0.33","0.752007530084073"
"SBS1+SBS25","SBS1=0.2;SBS25=0.8","0.750933483201077"
"SBS3+SBS44","SBS3=0.7;SBS44=0.3","0.748131024510319"
"SBS6+SBS7b","SBS6=0.7;SBS7b=0.3","0.747995215756285"
"SBS40+SBS44","SBS40=0.68;SBS44=0.32","0.747963218219018"
"SBS1+SBS42","SBS1=0.33;SBS42=0.67","0.747414851189838"
"SBS6+SBS54","SBS6=0.7;SBS54=0.3","0.746979906450147"
"SBS37+SBS87","SBS37=0.56;SBS87=0.44","0.746917040291571"
"SBS42+SBS87","SBS42=0.5;SBS87=0.5","0.74680711449447"
"SBS6+SBS8","SBS6=0.55;SBS8=0.45","0.743630697265877"
"SBS6+SBS32","SBS6=0.59;SBS32=0.41","0.743170649820005"
"SBS6+SBS10c","SBS6=0.63;SBS10c=0.37","0.742503104108873"
"SBS25+SBS87","SBS25=0.67;SBS87=0.33","0.742465174339867"
"SBS26+SBS87","SBS26=0.49;SBS87=0.51","0.741345801336908"
"SBS6+SBS7d","SBS6=0.73;SBS7d=0.27","0.741121188712346"
"SBS6+SBS21","SBS6=0.71;SBS21=0.29","0.739457735806096"
"SBS1+SBS26","SBS1=0.34;SBS26=0.66","0.738527067863549"
"SBS25+SBS84","SBS25=0.71;SBS84=0.29","0.737852004992148"
"SBS9+SBS87","SBS9=0.59;SBS87=0.41","0.737434823923246"
"SBS1+SBS12","SBS1=0.34;SBS12=0.66","0.736528333418526"
"SBS32+SBS92","SBS32=0.26;SBS92=0.74","0.736074577115984"
"SBS6+SBS30","SBS6=0.65;SBS30=0.35","0.735974278544048"
"SBS87+SBS89","SBS87=0.37;SBS89=0.63","0.733901821336067"
"SBS6+SBS50","SBS6=0.67;SBS50=0.33","0.733882799493445"
"SBS1+SBS19","SBS1=0.44;SBS19=0.56","0.733807199338054"
"SBS19+SBS87","SBS19=0.38;SBS87=0.62","0.733531110559091"
"SBS37+SBS84","SBS37=0.6;SBS84=0.4","0.733376635560433"
"SBS9+SBS92","SBS9=0.36;SBS92=0.64","0.732805599915652"
"SBS6+SBS7c","SBS6=0.73;SBS7c=0.27","0.732654822961744"
"SBS12+SBS87","SBS12=0.48;SBS87=0.52","0.7323285450451"
"SBS57+SBS92","SBS57=0.25;SBS92=0.75","0.732050255981176"
"SBS23+SBS87","SBS23=0.38;SBS87=0.62","0.731802308423066"
"SBS25+SBS44","SBS25=0.62;SBS44=0.38","0.730340025509547"
"SBS10b+SBS92","SBS10b=0.12;SBS92=0.88","0.730022372429604"
"SBS32+SBS37","SBS32=0.42;SBS37=0.58","0.729880100464636"
"SBS3+SBS32","SBS3=0.78;SBS32=0.22","0.729627317373088"
"SBS32+SBS87","SBS32=0.47;SBS87=0.53","0.728786187329806"
"SBS3+SBS92","SBS3=0.55;SBS92=0.45","0.728287656233557"
"SBS6+SBS51","SBS6=0.67;SBS51=0.33","0.728263017552168"
"SBS6+SBS47","SBS6=0.71;SBS47=0.29","0.728069537505512"
"SBS46+SBS92","SBS46=0.3;SBS92=0.7","0.727567749108968"
"SBS46+SBS84","SBS46=0.58;SBS84=0.42","0.726938247924294"
"SBS6+SBS35","SBS6=0.64;SBS35=0.36","0.725993076115007"
"SBS6+SBS87","SBS6=0.6;SBS87=0.4","0.725293063941995"
"SBS6+SBS17a","SBS6=0.82;SBS17a=0.18","0.724950931883965"
"SBS40+SBS84","SBS40=0.78;SBS84=0.22","0.724753626036429"
"SBS37+SBS44","SBS37=0.5;SBS44=0.5","0.724720767710683"
"SBS57+SBS87","SBS57=0.46;SBS87=0.54","0.724621397820689"
"SBS3+SBS84","SBS3=0.79;SBS84=0.21","0.724552607987691"
"SBS6+SBS43","SBS6=0.75;SBS43=0.25","0.723806542321663"
"SBS3+SBS10b","SBS3=0.9;SBS10b=0.1","0.723728403732696"
"SBS25+SBS92","SBS25=0.43;SBS92=0.57","0.723625774362434"
"SBS1+SBS23","SBS1=0.44;SBS23=0.56","0.723342761306029"
"SBS4+SBS6","SBS4=0.36;SBS6=0.64","0.723160966747318"
"SBS30+SBS87","SBS30=0.42;SBS87=0.58","0.723160599212271"
"SBS6+SBS44","SBS6=0.54;SBS44=0.46","0.72299333895243"
"SBS6+SBS84","SBS6=0.65;SBS84=0.35","0.72215349193178"
"SBS15+SBS25","SBS15=0.23;SBS25=0.77","0.721354226545366"
"SBS6+SBS23","SBS6=0.72;SBS23=0.28","0.720956801136334"
"SBS6+SBS86","SBS6=0.69;SBS86=0.31","0.720714700272843"
"SBS26+SBS84","SBS26=0.53;SBS84=0.47","0.720706677275613"
"SBS40+SBS92","SBS40=0.52;SBS92=0.48","0.720578671521331"
"SBS1+SBS57","SBS1=0.37;SBS57=0.63","0.720037686564746"
"SBS6+SBS11","SBS6=0.74;SBS11=0.26","0.719894229625149"
"SBS23+SBS25","SBS23=0.23;SBS25=0.77","0.719349717233523"
"SBS9+SBS44","SBS9=0.52;SBS44=0.48","0.719242946492488"
"SBS15+SBS37","SBS15=0.33;SBS37=0.67","0.71879321537705"
"SBS44+SBS46","SBS44=0.53;SBS46=0.47","0.718751921069803"
"SBS23+SBS37","SBS23=0.33;SBS37=0.67","0.718725381311593"
"SBS6+SBS10b","SBS6=0.82;SBS10b=0.18","0.718503168827725"
"SBS6+SBS42","SBS6=0.63;SBS42=0.37","0.718465581366195"
"SBS3+SBS30","SBS3=0.82;SBS30=0.18","0.718064652463632"
"SBS1+SBS58","SBS1=0.36;SBS58=0.64","0.718024632066157"
"SBS30+SBS37","SBS30=0.37;SBS37=0.63","0.716302118612939"
"SBS1+SBS30","SBS1=0.4;SBS30=0.6","0.715639099711043"
"SBS42+SBS92","SBS42=0.25;SBS92=0.75","0.715497286451658"
"SBS26+SBS40","SBS26=0.23;SBS40=0.77","0.715447891462822"
"SBS6+SBS18","SBS6=0.7;SBS18=0.3","0.715346641813271"
"SBS41+SBS92","SBS41=0.26;SBS92=0.74","0.715019135271205"
"SBS40+SBS46","SBS40=0.73;SBS46=0.27","0.714455996596158"
"SBS3+SBS19","SBS3=0.85;SBS19=0.15","0.7142105597404"
"SBS39+SBS92","SBS39=0.32;SBS92=0.68","0.714136151666923"
"SBS3+SBS23","SBS3=0.85;SBS23=0.15","0.713957888144674"
"SBS1+SBS31","SBS1=0.37;SBS31=0.63","0.71380183678449"
"SBS6+SBS33","SBS6=0.81;SBS33=0.19","0.713772704103299"
"SBS19+SBS25","SBS19=0.22;SBS25=0.78","0.713719521191833"
"SBS1+SBS39","SBS1=0.25;SBS39=0.75","0.713608728804084"
"SBS58+SBS87","SBS58=0.46;SBS87=0.54","0.71348499763293"
"SBS6+SBS7a","SBS6=0.83;SBS7a=0.17","0.713024368104875"
"SBS15+SBS46","SBS15=0.35;SBS46=0.65","0.71288024292848"
"SBS26+SBS32","SBS26=0.51;SBS32=0.49","0.712731601091552"
"SBS1+SBS93","SBS1=0.27;SBS93=0.73","0.712693196133629"
"SBS1+SBS32","SBS1=0.35;SBS32=0.65","0.712171159605032"
"SBS3+SBS57","SBS3=0.81;SBS57=0.19","0.712052160634621"
"SBS30+SBS92","SBS30=0.19;SBS92=0.81","0.711694337385975"
"SBS19+SBS37","SBS19=0.32;SBS37=0.68","0.711330508620363"
"SBS3+SBS46","SBS3=0.76;SBS46=0.24","0.711105176672372"
"SBS25+SBS32","SBS25=0.7;SBS32=0.3","0.710866322812278"
"SBS9+SBS32","SBS9=0.61;SBS32=0.39","0.710619110637681"
"SBS23+SBS92","SBS23=0.16;SBS92=0.84","0.710459347529788"
"SBS3+SBS26","SBS3=0.79;SBS26=0.21","0.710208441805649"
"SBS6+SBS55","SBS6=0.82;SBS55=0.18","0.710123478918926"
"SBS7b+SBS44","SBS7b=0.28;SBS44=0.72","0.709688233228345"
"SBS23+SBS40","SBS23=0.16;SBS40=0.84","0.709673056408438"
"SBS6+SBS28","SBS6=0.86;SBS28=0.14","0.709531214719149"
"SBS32+SBS46","SBS32=0.44;SBS46=0.56","0.709406267820445"
"SBS25+SBS40","SBS25=0.4;SBS40=0.6","0.708367203838174"
"SBS32+SBS40","SBS32=0.22;SBS40=0.78","0.708020896577855"
"SBS31+SBS44","SBS31=0.38;SBS44=0.62","0.708006908823045"
"SBS39+SBS44","SBS39=0.52;SBS44=0.48","0.707663514223139"
"SBS12+SBS84","SBS12=0.52;SBS84=0.48","0.707476244524217"
"SBS44+SBS93","SBS44=0.5;SBS93=0.5","0.707371593564354"
"SBS31+SBS87","SBS31=0.45;SBS87=0.55","0.707316340887341"
"SBS37+SBS42","SBS37=0.57;SBS42=0.43","0.706035105782164"
"SBS43+SBS92","SBS43=0.13;SBS92=0.87","0.705700895794995"
"SBS25+SBS30","SBS25=0.75;SBS30=0.25","0.705615560307185"
"SBS89+SBS92","SBS89=0.34;SBS92=0.66","0.705533096551621"
"SBS87+SBS93","SBS87=0.43;SBS93=0.57","0.705453326775965"
"SBS6+SBS36","SBS6=0.8;SBS36=0.2","0.704877619416127"
"SBS6+SBS29","SBS6=0.74;SBS29=0.26","0.704785278902349"
"SBS3+SBS37","SBS3=0.75;SBS37=0.25","0.70459235825722"
"SBS1+SBS41","SBS1=0.32;SBS41=0.68","0.70348093903056"
"SBS3+SBS58","SBS3=0.82;SBS58=0.18","0.703387994383997"
"SBS6+SBS24","SBS6=0.73;SBS24=0.27","0.703297488295557"
"SBS15+SBS89","SBS15=0.26;SBS89=0.74","0.703227497839423"
"SBS37+SBS40","SBS37=0.27;SBS40=0.73","0.703210567621537"
"SBS19+SBS92","SBS19=0.14;SBS92=0.86","0.702780966157574"
"SBS3+SBS9","SBS3=0.73;SBS9=0.27","0.702514115453785"
"SBS92+SBS94","SBS92=0.72;SBS94=0.28","0.702507506401413"
"SBS19+SBS40","SBS19=0.15;SBS40=0.85","0.70164271082053"
"SBS41+SBS87","SBS41=0.5;SBS87=0.5","0.701300894481669"
"SBS26+SBS30","SBS26=0.56;SBS30=0.44","0.701258666034471"
"SBS92+SBS93","SBS92=0.73;SBS93=0.27","0.701249825080653"
"SBS11+SBS92","SBS11=0.13;SBS92=0.87","0.701246153313618"
"SBS9+SBS15","SBS9=0.7;SBS15=0.3","0.701200721093019"
"SBS6+SBS90","SBS6=0.87;SBS90=0.13","0.700702478258608"
"SBS84+SBS93","SBS84=0.39;SBS93=0.61","0.700486124234072"
"SBS6+SBS22","SBS6=0.82;SBS22=0.18","0.70027072719236"
"SBS9+SBS84","SBS9=0.63;SBS84=0.37","0.70023157504752"
"SBS12+SBS40","SBS12=0.21;SBS40=0.79","0.700136920999393"
"SBS28+SBS92","SBS28=0.07;SBS92=0.93","0.69997374680663"
"SBS6+SBS60","SBS6=0.92;SBS60=0.08","0.69979939871263"
"SBS12+SBS32","SBS12=0.5;SBS32=0.5","0.699078780760203"
"SBS37+SBS92","SBS37=0.25;SBS92=0.75","0.699044136826272"
"SBS10b+SBS40","SBS10b=0.09;SBS40=0.91","0.699040044350639"
"SBS11+SBS87","SBS11=0.34;SBS87=0.66","0.698615336599395"
"SBS6+SBS10d","SBS6=0.88;SBS10d=0.12","0.698322724857763"
"SBS6+SBS20","SBS6=0.82;SBS20=0.18","0.698179755675233"
"SBS6+SBS53","SBS6=0.86;SBS53=0.14","0.697622456976654"
"SBS15+SBS87","SBS15=0.37;SBS87=0.63","0.69749710126156"
"SBS2+SBS6","SBS2=0.08;SBS6=0.92","0.69748938083295"
"SBS3+SBS11","SBS3=0.88;SBS11=0.12","0.69746207796922"
"SBS19+SBS26","SBS19=0.39;SBS26=0.61","0.697377037561793"
"SBS23+SBS26","SBS23=0.4;SBS26=0.6","0.697004773657551"
"SBS6+SBS56","SBS6=0.9;SBS56=0.1","0.696992368145399"
"SBS6+SBS14","SBS6=0.86;SBS14=0.14","0.696973259927538"
"SBS17a+SBS92","SBS17a=0.07;SBS92=0.93","0.696586224049107"
"SBS6+SBS34","SBS6=0.89;SBS34=0.11","0.696541540674706"
"SBS3+SBS25","SBS3=0.65;SBS25=0.35","0.696380511649056"
"SBS40+SBS57","SBS40=0.81;SBS57=0.19","0.696128646985802"
"SBS55+SBS92","SBS55=0.09;SBS92=0.91","0.695879695332566"
"SBS51+SBS92","SBS51=0.14;SBS92=0.86","0.695697263511919"
"SBS1+SBS94","SBS1=0.26;SBS94=0.74","0.695377658837058"
"SBS7c+SBS92","SBS7c=0.1;SBS92=0.9","0.695334224123357"
"SBS58+SBS92","SBS58=0.17;SBS92=0.83","0.695171903231203"
"SBS44+SBS58","SBS44=0.62;SBS58=0.38","0.694912711781082"
"SBS23+SBS46","SBS23=0.34;SBS46=0.66","0.694829916136486"
"SBS3+SBS12","SBS3=0.82;SBS12=0.18","0.694811038077503"
"SBS6+SBS27","SBS6=0.89;SBS27=0.11","0.694505854942612"
"SBS32+SBS93","SBS32=0.4;SBS93=0.6","0.694450923369721"
"SBS6+SBS10a","SBS6=0.94;SBS10a=0.06","0.694300211659688"
"SBS3+SBS7b","SBS3=0.89;SBS7b=0.11","0.693931099838833"
"SBS85+SBS92","SBS85=0.15;SBS92=0.85","0.69380148186654"
"SBS50+SBS92","SBS50=0.13;SBS92=0.87","0.69378885907644"
"SBS3+SBS54","SBS3=0.89;SBS54=0.11","0.693691084268846"
"SBS3+SBS42","SBS3=0.82;SBS42=0.18","0.693616182073056"
"SBS86+SBS92","SBS86=0.13;SBS92=0.87","0.693549823968225"
"SBS25+SBS46","SBS25=0.66;SBS46=0.34","0.693497245776498"
"SBS87+SBS94","SBS87=0.43;SBS94=0.57","0.693428309145103"
"SBS19+SBS44","SBS19=0.3;SBS44=0.7","0.693270263497399"
"SBS44+SBS57","SBS44=0.62;SBS57=0.38","0.693200015335213"
"SBS40+SBS54","SBS40=0.88;SBS54=0.12","0.692521739003982"
"SBS44+SBS89","SBS44=0.44;SBS89=0.56","0.692023802088168"
"SBS60+SBS92","SBS60=0.04;SBS92=0.96","0.691923840088165"
"SBS19+SBS46","SBS19=0.34;SBS46=0.66","0.691734398601218"
"SBS6+SBS45","SBS6=0.91;SBS45=0.09","0.691596126869309"
"SBS10c+SBS92","SBS10c=0.13;SBS92=0.87","0.691593395877394"
"SBS54+SBS92","SBS54=0.1;SBS92=0.9","0.691476436742433"
"SBS6+SBS17b","SBS6=0.94;SBS17b=0.06","0.691454237607927"
"SBS7d+SBS92","SBS7d=0.08;SBS92=0.92","0.691137725531432"
"SBS40+SBS42","SBS40=0.8;SBS42=0.2","0.690997140602706"
"SBS7b+SBS92","SBS7b=0.09;SBS92=0.91","0.690981605566841"
"SBS6+SBS13","SBS6=0.94;SBS13=0.06","0.690951051602683"
"SBS6+SBS38","SBS6=0.93;SBS38=0.07","0.690826361913791"
"SBS25+SBS37","SBS25=0.64;SBS37=0.36","0.69066007683186"
"SBS15+SBS26","SBS15=0.4;SBS26=0.6","0.690552984869106"
"SBS3+SBS41","SBS3=0.82;SBS41=0.18","0.6899823311519"
"SBS42+SBS46","SBS42=0.45;SBS46=0.55","0.689766308555692"
"SBS6+SBS91","SBS6=0.94;SBS91=0.06","0.689597897245384"
"SBS6+SBS59","SBS6=0.95;SBS59=0.05","0.689583662219237"
"SBS1+SBS11","SBS1=0.48;SBS11=0.52","0.689539815348687"
"SBS47+SBS92","SBS47=0.1;SBS92=0.9","0.689294608481384"
"SBS6+SBS52","SBS6=0.95;SBS52=0.05","0.689253955884909"
"SBS20+SBS92","SBS20=0.09;SBS92=0.91","0.689242361904557"
"SBS24+SBS92","SBS24=0.13;SBS92=0.87","0.68902944607445"
"SBS9+SBS30","SBS9=0.66;SBS30=0.34","0.68866472413444"
"SBS1+SBS6","SBS1=0.07;SBS6=0.93","0.688305375662251"
"SBS30+SBS40","SBS30=0.15;SBS40=0.85","0.688138561815399"
"SBS6+SBS49","SBS6=0.97;SBS49=0.03","0.688077774350841"
"SBS31+SBS92","SBS31=0.12;SBS92=0.88","0.687300942195452"
"SBS11+SBS25","SBS11=0.19;SBS25=0.81","0.686928421598813"
"SBS6+SBS48","SBS6=0.99;SBS48=0.01","0.686885651039676"
"SBS12+SBS15","SBS12=0.59;SBS15=0.41","0.686849602956474"
"SBS9+SBS23","SBS9=0.7;SBS23=0.3","0.686826302963119"
"SBS25+SBS57","SBS25=0.73;SBS57=0.27","0.686741944473071"
"SBS6+SBS15","SBS6=1;SBS15=0","0.686716829288976"
"SBS26+SBS92","SBS26=0.13;SBS92=0.87","0.686616836264068"
"SBS21+SBS40","SBS21=0.11;SBS40=0.89","0.686600012263415"
"SBS18+SBS92","SBS18=0.1;SBS92=0.9","0.686260324630186"
"SBS39+SBS87","SBS39=0.57;SBS87=0.43","0.685913272604084"
"SBS3+SBS93","SBS3=0.79;SBS93=0.21","0.685500078537202"
"SBS46+SBS89","SBS46=0.4;SBS89=0.6","0.685456129225548"
"SBS21+SBS92","SBS21=0.07;SBS92=0.93","0.685195740429788"
"SBS7a+SBS92","SBS7a=0.05;SBS92=0.95","0.685195314172802"
"SBS29+SBS92","SBS29=0.09;SBS92=0.91","0.685147335152403"
"SBS88+SBS92","SBS88=0.08;SBS92=0.92","0.685086176477565"
"SBS26+SBS44","SBS26=0.39;SBS44=0.61","0.684930336459684"
"SBS15+SBS57","SBS15=0.42;SBS57=0.58","0.684878609258522"
"SBS23+SBS93","SBS23=0.31;SBS93=0.69","0.684502971567791"
"SBS10b+SBS44","SBS10b=0.19;SBS44=0.81","0.684463317930436"
"SBS17b+SBS92","SBS17b=0.03;SBS92=0.97","0.684011608917398"
"SBS57+SBS84","SBS57=0.5;SBS84=0.5","0.684002281893747"
"SBS12+SBS23","SBS12=0.6;SBS23=0.4","0.683866140101867"
"SBS12+SBS44","SBS12=0.39;SBS44=0.61","0.683804354560245"
"SBS3+SBS88","SBS3=0.9;SBS88=0.1","0.683564372919216"
"SBS3+SBS40","SBS3=0.55;SBS40=0.45","0.683441261354971"
"SBS33+SBS92","SBS33=0.04;SBS92=0.96","0.683259047680608"
"SBS9+SBS19","SBS9=0.71;SBS19=0.29","0.6829587484636"
"SBS44+SBS94","SBS44=0.51;SBS94=0.49","0.682770064593204"
"SBS90+SBS92","SBS90=0.03;SBS92=0.97","0.682696739435719"
"SBS25+SBS42","SBS25=0.71;SBS42=0.29","0.682678314462674"
"SBS12+SBS30","SBS12=0.55;SBS30=0.45","0.68258025351897"
"SBS31+SBS40","SBS31=0.16;SBS40=0.84","0.682508589162703"
"SBS34+SBS92","SBS34=0.03;SBS92=0.97","0.682401589032139"
"SBS15+SBS58","SBS15=0.42;SBS58=0.58","0.682171319277068"
"SBS12+SBS92","SBS12=0.07;SBS92=0.93","0.681713575143148"
"SBS32+SBS41","SBS32=0.47;SBS41=0.53","0.68151148177474"
"SBS10a+SBS92","SBS10a=0.02;SBS92=0.98","0.681406018927582"
"SBS27+SBS92","SBS27=0.03;SBS92=0.97","0.681403215792745"
"SBS8+SBS92","SBS8=0.07;SBS92=0.93","0.681318542822606"
"SBS14+SBS92","SBS14=0.03;SBS92=0.97","0.681307751763192"
