"name","proportions","similarity"
"SBS1+SBS5","SBS1=0.1;SBS5=0.9","0.909690780376019"
"SBS5+SBS31","SBS5=0.97;SBS31=0.03","0.854332072914634"
"SBS5+SBS19","SBS5=0.98;SBS19=0.02","0.854289870938039"
"SBS2+SBS5","SBS2=0.01;SBS5=0.99","0.854262314576187"
"SBS5+SBS7a","SBS5=0.99;SBS7a=0.01","0.854253149009752"
"SBS3+SBS5","SBS3=0.06;SBS5=0.94","0.854060830660752"
"SBS5+SBS35","SBS5=0.98;SBS35=0.02","0.85400915658582"
"SBS5+SBS86","SBS5=0.99;SBS86=0.01","0.853855976007914"
"SBS5+SBS8","SBS5=0.98;SBS8=0.02","0.85378430384863"
"SBS5+SBS13","SBS5=1;SBS13=0","0.853762103474549"
"SBS5+SBS14","SBS5=0.99;SBS14=0.01","0.853761810015853"
"SBS5+SBS48","SBS5=1;SBS48=0","0.853722515210294"
"SBS5+SBS39","SBS5=0.99;SBS39=0.01","0.853710225952661"
"SBS5+SBS21","SBS5=1;SBS21=0","0.853661517658771"
"SBS5+SBS7c","SBS5=1;SBS7c=0","0.853648727522131"
"SBS5+SBS7d","SBS5=1;SBS7d=0","0.853648727522131"
"SBS5+SBS9","SBS5=1;SBS9=0","0.853648727522131"
"SBS5+SBS10a","SBS5=1;SBS10a=0","0.853648727522131"
"SBS5+SBS10c","SBS5=1;SBS10c=0","0.853648727522131"
"SBS5+SBS10d","SBS5=1;SBS10d=0","0.853648727522131"
"SBS5+SBS12","SBS5=1;SBS12=0","0.853648727522131"
"SBS5+SBS16","SBS5=1;SBS16=0","0.853648727522131"
"SBS5+SBS17b","SBS5=1;SBS17b=0","0.853648727522131"
"SBS5+SBS22","SBS5=1;SBS22=0","0.853648727522131"
"SBS5+SBS26","SBS5=1;SBS26=0","0.853648727522131"
"SBS5+SBS27","SBS5=1;SBS27=0","0.853648727522131"
"SBS5+SBS28","SBS5=1;SBS28=0","0.853648727522131"
"SBS5+SBS34","SBS5=1;SBS34=0","0.853648727522131"
"SBS5+SBS36","SBS5=1;SBS36=0","0.853648727522131"
"SBS5+SBS37","SBS5=1;SBS37=0","0.853648727522131"
"SBS5+SBS40","SBS5=1;SBS40=0","0.853648727522131"
"SBS5+SBS41","SBS5=1;SBS41=0","0.853648727522131"
"SBS5+SBS42","SBS5=1;SBS42=0","0.853648727522131"
"SBS5+SBS52","SBS5=1;SBS52=0","0.853648727522131"
"SBS5+SBS56","SBS5=1;SBS56=0","0.853648727522131"
"SBS5+SBS57","SBS5=1;SBS57=0","0.853648727522131"
"SBS5+SBS59","SBS5=1;SBS59=0","0.853648727522131"
"SBS5+SBS84","SBS5=1;SBS84=0","0.853648727522131"
"SBS5+SBS85","SBS5=1;SBS85=0","0.853648727522131"
"SBS5+SBS88","SBS5=1;SBS88=0","0.853648727522131"
"SBS5+SBS90","SBS5=1;SBS90=0","0.853648727522131"
"SBS5+SBS91","SBS5=1;SBS91=0","0.853648727522131"
"SBS5+SBS92","SBS5=1;SBS92=0","0.853648727522131"
"SBS5+SBS93","SBS5=1;SBS93=0","0.853648727522131"
"SBS6+SBS40","SBS6=0.24;SBS40=0.76","0.839666430635039"
"SBS1+SBS40","SBS1=0.14;SBS40=0.86","0.832185769073038"
"SBS3+SBS6","SBS3=0.77;SBS6=0.23","0.83212394262255"
"SBS6+SBS92","SBS6=0.28;SBS92=0.72","0.824915971277635"
"SBS1+SBS3","SBS1=0.14;SBS3=0.86","0.819580643902547"
"SBS1+SBS92","SBS1=0.17;SBS92=0.83","0.806596431102136"
"SBS40+SBS87","SBS40=0.77;SBS87=0.23","0.797813050959769"
"SBS6+SBS46","SBS6=0.4;SBS46=0.6","0.796894843721781"
"SBS87+SBS92","SBS87=0.27;SBS92=0.73","0.789083111381294"
"SBS3+SBS87","SBS3=0.78;SBS87=0.22","0.785872823462975"
"SBS15+SBS40","SBS15=0.17;SBS40=0.83","0.783105275316877"
"SBS15+SBS92","SBS15=0.21;SBS92=0.79","0.781746026685531"
"SBS6+SBS89","SBS6=0.29;SBS89=0.71","0.781303138191625"
"SBS6+SBS58","SBS6=0.44;SBS58=0.56","0.77685311908464"
"SBS3+SBS15","SBS3=0.83;SBS15=0.17","0.776725355862289"
"SBS6+SBS26","SBS6=0.45;SBS26=0.55","0.773195078579096"
"SBS6+SBS12","SBS6=0.46;SBS12=0.54","0.772054038923888"
"SBS32+SBS92","SBS32=0.28;SBS92=0.72","0.77147674258628"
"SBS3+SBS32","SBS3=0.76;SBS32=0.24","0.767566762245159"
"SBS40+SBS54","SBS40=0.84;SBS54=0.16","0.763436770152021"
"SBS40+SBS46","SBS40=0.72;SBS46=0.28","0.763423973036412"
"SBS46+SBS92","SBS46=0.33;SBS92=0.67","0.763274683202946"
"SBS3+SBS58","SBS3=0.76;SBS58=0.24","0.762909337822145"
"SBS32+SBS46","SBS32=0.44;SBS46=0.56","0.762879026922785"
"SBS26+SBS40","SBS26=0.23;SBS40=0.77","0.758746265472623"
"SBS26+SBS32","SBS26=0.5;SBS32=0.5","0.758041270034461"
"SBS6+SBS25","SBS6=0.3;SBS25=0.7","0.757923917237675"
"SBS3+SBS92","SBS3=0.55;SBS92=0.45","0.756087985846549"
"SBS40+SBS92","SBS40=0.56;SBS92=0.44","0.755945239035385"
"SBS32+SBS40","SBS32=0.22;SBS40=0.78","0.755615550780215"
"SBS3+SBS30","SBS3=0.81;SBS30=0.19","0.75505733827851"
"SBS6+SBS37","SBS6=0.42;SBS37=0.58","0.753306516167217"
"SBS46+SBS89","SBS46=0.38;SBS89=0.62","0.75092592099554"
"SBS3+SBS54","SBS3=0.85;SBS54=0.15","0.750362391899871"
"SBS1+SBS89","SBS1=0.17;SBS89=0.83","0.750211904861885"
"SBS51+SBS92","SBS51=0.22;SBS92=0.78","0.748997089151866"
"SBS3+SBS46","SBS3=0.73;SBS46=0.27","0.74853609026912"
"SBS50+SBS92","SBS50=0.21;SBS92=0.79","0.748511343693323"
"SBS89+SBS92","SBS89=0.41;SBS92=0.59","0.746946972664866"
"SBS40+SBS44","SBS40=0.78;SBS44=0.22","0.74660065759285"
"SBS26+SBS30","SBS26=0.55;SBS30=0.45","0.746492322915889"
"SBS40+SBS58","SBS40=0.78;SBS58=0.22","0.745812976304747"
"SBS44+SBS92","SBS44=0.26;SBS92=0.74","0.745148596418508"
"SBS58+SBS92","SBS58=0.26;SBS92=0.74","0.744890627093342"
"SBS30+SBS92","SBS30=0.21;SBS92=0.79","0.744625510298723"
"SBS12+SBS32","SBS12=0.49;SBS32=0.51","0.743762768789785"
"SBS12+SBS40","SBS12=0.2;SBS40=0.8","0.742802144543352"
"SBS46+SBS58","SBS46=0.55;SBS58=0.45","0.742176195937941"
"SBS3+SBS26","SBS3=0.79;SBS26=0.21","0.741355806222115"
"SBS3+SBS11","SBS3=0.86;SBS11=0.14","0.741199451871559"
"SBS92+SBS94","SBS92=0.66;SBS94=0.34","0.741051133625078"
"SBS25+SBS92","SBS25=0.39;SBS92=0.61","0.740466441057236"
"SBS11+SBS92","SBS11=0.16;SBS92=0.84","0.740295366471551"
"SBS43+SBS92","SBS43=0.15;SBS92=0.85","0.739429217621107"
"SBS1+SBS46","SBS1=0.24;SBS46=0.76","0.738993148144324"
"SBS54+SBS92","SBS54=0.16;SBS92=0.84","0.738095155944688"
"SBS6+SBS94","SBS6=0.34;SBS94=0.66","0.737471855734661"
"SBS25+SBS40","SBS25=0.33;SBS40=0.67","0.736872937617419"
"SBS3+SBS44","SBS3=0.79;SBS44=0.21","0.736391878332131"
"SBS15+SBS89","SBS15=0.22;SBS89=0.78","0.734751858776176"
"SBS30+SBS40","SBS30=0.16;SBS40=0.84","0.734523600477988"
"SBS11+SBS40","SBS11=0.13;SBS40=0.87","0.734141783424664"
"SBS46+SBS87","SBS46=0.61;SBS87=0.39","0.733947403409963"
"SBS15+SBS58","SBS15=0.36;SBS58=0.64","0.733690829626265"
"SBS25+SBS32","SBS25=0.67;SBS32=0.33","0.733113266441504"
"SBS26+SBS89","SBS26=0.32;SBS89=0.68","0.732179435289537"
"SBS39+SBS92","SBS39=0.29;SBS92=0.71","0.731671808120232"
"SBS32+SBS37","SBS32=0.46;SBS37=0.54","0.73004890429886"
"SBS58+SBS94","SBS58=0.4;SBS94=0.6","0.729658278510825"
"SBS87+SBS89","SBS87=0.28;SBS89=0.72","0.729373029069362"
"SBS30+SBS46","SBS30=0.38;SBS46=0.62","0.729166958965209"
"SBS15+SBS46","SBS15=0.31;SBS46=0.69","0.72876413830857"
"SBS1+SBS58","SBS1=0.28;SBS58=0.72","0.728700310489706"
"SBS3+SBS7b","SBS3=0.89;SBS7b=0.11","0.727252432204216"
"SBS12+SBS30","SBS12=0.55;SBS30=0.45","0.726885771424067"
"SBS55+SBS92","SBS55=0.1;SBS92=0.9","0.726542387681578"
"SBS25+SBS30","SBS25=0.72;SBS30=0.28","0.726496621801735"
"SBS33+SBS40","SBS33=0.08;SBS40=0.92","0.726411646764743"
"SBS10b+SBS92","SBS10b=0.08;SBS92=0.92","0.726348478258373"
"SBS32+SBS54","SBS32=0.62;SBS54=0.38","0.726311415041615"
"SBS29+SBS92","SBS29=0.17;SBS92=0.83","0.725767334207767"
"SBS3+SBS12","SBS3=0.82;SBS12=0.18","0.72482748756359"
"SBS24+SBS92","SBS24=0.18;SBS92=0.82","0.724712684995038"
"SBS11+SBS46","SBS11=0.32;SBS46=0.68","0.724028515821822"
"SBS58+SBS87","SBS58=0.57;SBS87=0.43","0.723869995029865"
"SBS23+SBS40","SBS23=0.1;SBS40=0.9","0.723395608249671"
"SBS7b+SBS40","SBS7b=0.1;SBS40=0.9","0.723323097512964"
"SBS6+SBS54","SBS6=0.59;SBS54=0.41","0.721956747942447"
"SBS6+SBS39","SBS6=0.38;SBS39=0.62","0.721894007954918"
"SBS21+SBS40","SBS21=0.09;SBS40=0.91","0.721829379883929"
"SBS37+SBS40","SBS37=0.18;SBS40=0.82","0.721774611882303"
"SBS84+SBS92","SBS84=0.13;SBS92=0.87","0.720520226362538"
"SBS33+SBS92","SBS33=0.09;SBS92=0.91","0.720277748198919"
"SBS3+SBS7a","SBS3=0.92;SBS7a=0.08","0.72013789969223"
"SBS3+SBS10b","SBS3=0.93;SBS10b=0.07","0.720086049036269"
"SBS42+SBS92","SBS42=0.16;SBS92=0.84","0.71977676342805"
"SBS7b+SBS92","SBS7b=0.11;SBS92=0.89","0.719705423483472"
"SBS3+SBS40","SBS3=0.46;SBS40=0.54","0.719377598256699"
"SBS7a+SBS92","SBS7a=0.07;SBS92=0.93","0.718364781465271"
"SBS18+SBS92","SBS18=0.14;SBS92=0.86","0.718128829071613"
"SBS25+SBS58","SBS25=0.66;SBS58=0.34","0.717940297291817"
"SBS57+SBS92","SBS57=0.13;SBS92=0.87","0.717901343469099"
"SBS60+SBS92","SBS60=0.04;SBS92=0.96","0.717454949502106"
"SBS11+SBS25","SBS11=0.22;SBS25=0.78","0.71704495532257"
"SBS47+SBS92","SBS47=0.11;SBS92=0.89","0.717013692149429"
"SBS40+SBS43","SBS40=0.92;SBS43=0.08","0.716821382636726"
"SBS25+SBS46","SBS25=0.61;SBS46=0.39","0.716420922599942"
"SBS40+SBS89","SBS40=0.74;SBS89=0.26","0.716366191307533"
"SBS40+SBS94","SBS40=0.78;SBS94=0.22","0.716272967769537"
"SBS40+SBS51","SBS40=0.88;SBS51=0.12","0.716134403313739"
"SBS9+SBS92","SBS9=0.18;SBS92=0.82","0.716000321331637"
"SBS2+SBS3","SBS2=0.05;SBS3=0.95","0.715898881893154"
"SBS20+SBS92","SBS20=0.1;SBS92=0.9","0.715830361862505"
"SBS26+SBS94","SBS26=0.37;SBS94=0.63","0.715653919671223"
"SBS86+SBS92","SBS86=0.12;SBS92=0.88","0.71556345476916"
"SBS10b+SBS40","SBS10b=0.05;SBS40=0.95","0.715287244393059"
"SBS32+SBS94","SBS32=0.38;SBS94=0.62","0.715222809396679"
"SBS3+SBS25","SBS3=0.71;SBS25=0.29","0.715164101745518"
"SBS3+SBS23","SBS3=0.9;SBS23=0.1","0.715132788806935"
"SBS17a+SBS92","SBS17a=0.06;SBS92=0.94","0.714957447502801"
"SBS23+SBS92","SBS23=0.09;SBS92=0.91","0.714716440478215"
"SBS3+SBS33","SBS3=0.93;SBS33=0.07","0.714575903079117"
"SBS12+SBS89","SBS12=0.31;SBS89=0.69","0.714430931879516"
"SBS46+SBS94","SBS46=0.44;SBS94=0.56","0.713818167696121"
"SBS19+SBS40","SBS19=0.07;SBS40=0.93","0.713810413423177"
"SBS2+SBS92","SBS2=0.04;SBS92=0.96","0.713793844301044"
"SBS30+SBS37","SBS30=0.41;SBS37=0.59","0.713445687759388"
"SBS6+SBS50","SBS6=0.54;SBS50=0.46","0.71319337460762"
"SBS3+SBS51","SBS3=0.87;SBS51=0.13","0.712965703871383"
"SBS26+SBS92","SBS26=0.14;SBS92=0.86","0.71284331434426"
"SBS31+SBS40","SBS31=0.1;SBS40=0.9","0.712752878229418"
"SBS54+SBS58","SBS54=0.35;SBS58=0.65","0.71248156333112"
"SBS16+SBS40","SBS16=0.08;SBS40=0.92","0.712427181148191"
"SBS3+SBS37","SBS3=0.83;SBS37=0.17","0.711730211727288"
"SBS40+SBS42","SBS40=0.89;SBS42=0.11","0.711717650822782"
"SBS3+SBS50","SBS3=0.88;SBS50=0.12","0.711708614386484"
"SBS6+SBS16","SBS6=0.59;SBS16=0.41","0.711582672879264"
"SBS40+SBS55","SBS40=0.95;SBS55=0.05","0.711493277528327"
"SBS8+SBS92","SBS8=0.14;SBS92=0.86","0.711436026429452"
"SBS40+SBS84","SBS40=0.92;SBS84=0.08","0.710955413538694"
"SBS3+SBS19","SBS3=0.91;SBS19=0.09","0.710847311576021"
"SBS4+SBS92","SBS4=0.12;SBS92=0.88","0.710445652692108"
"SBS54+SBS89","SBS54=0.21;SBS89=0.79","0.710102440062604"
"SBS54+SBS94","SBS54=0.26;SBS94=0.74","0.710100156559608"
"SBS40+SBS50","SBS40=0.92;SBS50=0.08","0.70984632594365"
"SBS37+SBS92","SBS37=0.13;SBS92=0.87","0.709841105949465"
"SBS41+SBS92","SBS41=0.11;SBS92=0.89","0.709755536433178"
"SBS11+SBS26","SBS11=0.38;SBS26=0.62","0.7096844405634"
"SBS20+SBS40","SBS20=0.06;SBS40=0.94","0.709134253293405"
"SBS40+SBS60","SBS40=0.97;SBS60=0.03","0.709118526726383"
"SBS3+SBS16","SBS3=0.91;SBS16=0.09","0.708565062187097"
"SBS15+SBS25","SBS15=0.22;SBS25=0.78","0.708481514179703"
"SBS10c+SBS92","SBS10c=0.07;SBS92=0.93","0.708228794562357"
"SBS19+SBS92","SBS19=0.05;SBS92=0.95","0.707751273115688"
"SBS30+SBS54","SBS30=0.57;SBS54=0.43","0.707295192201447"
"SBS85+SBS92","SBS85=0.07;SBS92=0.93","0.70726122444722"
"SBS21+SBS92","SBS21=0.05;SBS92=0.95","0.707034206577877"
"SBS12+SBS92","SBS12=0.08;SBS92=0.92","0.707004401798387"
"SBS17a+SBS40","SBS17a=0.03;SBS40=0.97","0.706956871193555"
"SBS28+SBS92","SBS28=0.03;SBS92=0.97","0.706833383186074"
"SBS53+SBS92","SBS53=0.04;SBS92=0.96","0.706607171126644"
"SBS7d+SBS92","SBS7d=0.04;SBS92=0.96","0.706547777006704"
"SBS14+SBS92","SBS14=0.04;SBS92=0.96","0.706368372098677"
"SBS31+SBS92","SBS31=0.06;SBS92=0.94","0.706367739786225"
"SBS35+SBS92","SBS35=0.06;SBS92=0.94","0.706225135249488"
"SBS32+SBS87","SBS32=0.56;SBS87=0.44","0.70614226007595"
"SBS30+SBS89","SBS30=0.26;SBS89=0.74","0.706121790038535"
"SBS7d+SBS40","SBS7d=0.04;SBS40=0.96","0.706048763783483"
"SBS40+SBS57","SBS40=0.94;SBS57=0.06","0.705607112448608"
"SBS36+SBS92","SBS36=0.03;SBS92=0.97","0.705282980394443"
"SBS49+SBS92","SBS49=0.01;SBS92=0.99","0.705258869836128"
"SBS38+SBS92","SBS38=0.02;SBS92=0.98","0.705207855606461"
"SBS44+SBS58","SBS44=0.48;SBS58=0.52","0.705160213566316"
"SBS92+SBS93","SBS92=0.95;SBS93=0.05","0.705075200387868"
"SBS26+SBS87","SBS26=0.55;SBS87=0.45","0.705068184887736"
"SBS7a+SBS40","SBS7a=0.03;SBS40=0.97","0.705003783678894"
"SBS59+SBS92","SBS59=0.01;SBS92=0.99","0.704916675189251"
"SBS45+SBS92","SBS45=0.02;SBS92=0.98","0.704914801365936"
"SBS7c+SBS92","SBS7c=0.02;SBS92=0.98","0.704871554897702"
"SBS1+SBS25","SBS1=0.16;SBS25=0.84","0.704693545440515"
"SBS17b+SBS92","SBS17b=0.01;SBS92=0.99","0.704689157920962"
"SBS27+SBS92","SBS27=0.01;SBS92=0.99","0.704673296161271"
"SBS48+SBS92","SBS48=0;SBS92=1","0.704538446603471"
"SBS30+SBS94","SBS30=0.32;SBS94=0.68","0.704452335884743"
"SBS34+SBS92","SBS34=0;SBS92=1","0.704430472853913"
"SBS88+SBS92","SBS88=0;SBS92=1","0.704414732148244"
"SBS10a+SBS92","SBS10a=0;SBS92=1","0.704404886938843"
"SBS91+SBS92","SBS91=0;SBS92=1","0.704402042342359"
"SBS10d+SBS92","SBS10d=0;SBS92=1","0.704401988244509"
"SBS13+SBS92","SBS13=0;SBS92=1","0.704401988244509"
"SBS16+SBS92","SBS16=0;SBS92=1","0.704401988244509"
"SBS22+SBS92","SBS22=0;SBS92=1","0.704401988244509"
"SBS52+SBS92","SBS52=0;SBS92=1","0.704401988244509"
"SBS56+SBS92","SBS56=0;SBS92=1","0.704401988244509"
"SBS90+SBS92","SBS90=0;SBS92=1","0.704401988244509"
"SBS58+SBS89","SBS58=0.33;SBS89=0.67","0.704338437472881"
"SBS26+SBS58","SBS26=0.47;SBS58=0.53","0.704226399202818"
"SBS40+SBS47","SBS40=0.96;SBS47=0.04","0.704045561227515"
"SBS40+SBS85","SBS40=0.96;SBS85=0.04","0.703872889397938"
"SBS6+SBS32","SBS6=0.46;SBS32=0.54","0.703688559963551"
"SBS24+SBS40","SBS24=0.04;SBS40=0.96","0.703546873025978"
"SBS27+SBS40","SBS27=0.02;SBS40=0.98","0.703087630174848"
"SBS39+SBS40","SBS39=0.05;SBS40=0.95","0.702931093389574"
"SBS40+SBS88","SBS40=0.98;SBS88=0.02","0.702919758408638"
"SBS3+SBS21","SBS3=0.94;SBS21=0.06","0.70247837468017"
"SBS40+SBS53","SBS40=0.99;SBS53=0.01","0.702419890825907"
"SBS3+SBS57","SBS3=0.92;SBS57=0.08","0.702398946313907"
"SBS29+SBS40","SBS29=0.02;SBS40=0.98","0.702359535641079"
"SBS2+SBS40","SBS2=0;SBS40=1","0.702260051394228"
"SBS40+SBS49","SBS40=1;SBS49=0","0.702199871714671"
"SBS3+SBS42","SBS3=0.9;SBS42=0.1","0.702199301180092"
"SBS44+SBS46","SBS44=0.44;SBS46=0.56","0.702125682761867"
"SBS4+SBS40","SBS4=0;SBS40=1","0.70211789235675"
"SBS7c+SBS40","SBS7c=0;SBS40=1","0.70211789235675"
"SBS8+SBS40","SBS8=0;SBS40=1","0.70211789235675"
"SBS9+SBS40","SBS9=0;SBS40=1","0.70211789235675"
"SBS10a+SBS40","SBS10a=0;SBS40=1","0.70211789235675"
"SBS10c+SBS40","SBS10c=0;SBS40=1","0.70211789235675"
"SBS10d+SBS40","SBS10d=0;SBS40=1","0.70211789235675"
"SBS13+SBS40","SBS13=0;SBS40=1","0.70211789235675"
"SBS14+SBS40","SBS14=0;SBS40=1","0.70211789235675"
"SBS17b+SBS40","SBS17b=0;SBS40=1","0.70211789235675"
"SBS18+SBS40","SBS18=0;SBS40=1","0.70211789235675"
"SBS22+SBS40","SBS22=0;SBS40=1","0.70211789235675"
"SBS28+SBS40","SBS28=0;SBS40=1","0.70211789235675"
"SBS34+SBS40","SBS34=0;SBS40=1","0.70211789235675"
"SBS35+SBS40","SBS35=0;SBS40=1","0.70211789235675"
"SBS36+SBS40","SBS36=0;SBS40=1","0.70211789235675"
"SBS38+SBS40","SBS38=0;SBS40=1","0.70211789235675"
"SBS40+SBS41","SBS40=1;SBS41=0","0.70211789235675"
"SBS40+SBS45","SBS40=1;SBS45=0","0.70211789235675"
"SBS40+SBS48","SBS40=1;SBS48=0","0.70211789235675"
"SBS40+SBS52","SBS40=1;SBS52=0","0.70211789235675"
"SBS40+SBS56","SBS40=1;SBS56=0","0.70211789235675"
"SBS40+SBS59","SBS40=1;SBS59=0","0.70211789235675"
"SBS40+SBS86","SBS40=1;SBS86=0","0.70211789235675"
"SBS40+SBS90","SBS40=1;SBS90=0","0.70211789235675"
"SBS40+SBS91","SBS40=1;SBS91=0","0.70211789235675"
"SBS40+SBS93","SBS40=1;SBS93=0","0.70211789235675"
"SBS6+SBS51","SBS6=0.53;SBS51=0.47","0.701933905088798"
"SBS3+SBS94","SBS3=0.82;SBS94=0.18","0.701863915046114"
"SBS3+SBS89","SBS3=0.79;SBS89=0.21","0.700588008281219"
"SBS3+SBS84","SBS3=0.93;SBS84=0.07","0.700428885949433"
"SBS25+SBS87","SBS25=0.73;SBS87=0.27","0.699920730643788"
"SBS3+SBS47","SBS3=0.94;SBS47=0.06","0.699895798693159"
"SBS3+SBS31","SBS3=0.92;SBS31=0.08","0.699802892100961"
"SBS3+SBS43","SBS3=0.95;SBS43=0.05","0.699585089776462"
"SBS1+SBS26","SBS1=0.29;SBS26=0.71","0.69925421075486"
"SBS3+SBS55","SBS3=0.96;SBS55=0.04","0.698378750949076"
"SBS6+SBS31","SBS6=0.53;SBS31=0.47","0.698030254343114"
"SBS3+SBS88","SBS3=0.95;SBS88=0.05","0.697617318985859"
"SBS7b+SBS89","SBS7b=0.19;SBS89=0.81","0.697573184832009"
"SBS3+SBS24","SBS3=0.93;SBS24=0.07","0.696873559805167"
"SBS3+SBS7d","SBS3=0.96;SBS7d=0.04","0.696746679608934"
"SBS3+SBS20","SBS3=0.95;SBS20=0.05","0.696711306767311"
"SBS32+SBS89","SBS32=0.31;SBS89=0.69","0.696513766574065"
"SBS3+SBS10c","SBS3=0.95;SBS10c=0.05","0.696445870466974"
"SBS6+SBS8","SBS6=0.46;SBS8=0.54","0.696343775572596"
"SBS3+SBS60","SBS3=0.98;SBS60=0.02","0.69629301655546"
"SBS3+SBS29","SBS3=0.94;SBS29=0.06","0.696107505327105"
"SBS3+SBS9","SBS3=0.92;SBS9=0.08","0.696097993005913"
"SBS3+SBS18","SBS3=0.95;SBS18=0.05","0.696032020662281"
"SBS3+SBS85","SBS3=0.95;SBS85=0.05","0.69597224688135"
"SBS30+SBS87","SBS30=0.5;SBS87=0.5","0.695714960202349"
"SBS7b+SBS25","SBS7b=0.2;SBS25=0.8","0.695609793751495"
"SBS11+SBS89","SBS11=0.21;SBS89=0.79","0.69558693275234"
"SBS37+SBS89","SBS37=0.33;SBS89=0.67","0.695044664058676"
"SBS3+SBS17a","SBS3=0.98;SBS17a=0.02","0.69462486565453"
"SBS3+SBS41","SBS3=0.96;SBS41=0.04","0.693990944352394"
"SBS1+SBS12","SBS1=0.3;SBS12=0.7","0.693764763034551"
"SBS3+SBS48","SBS3=1;SBS48=0","0.693259393425167"
"SBS11+SBS12","SBS11=0.38;SBS12=0.62","0.693244103521848"
"SBS3+SBS93","SBS3=0.98;SBS93=0.02","0.693163374150074"
"SBS12+SBS87","SBS12=0.54;SBS87=0.46","0.693128932674424"
"SBS6+SBS9","SBS6=0.45;SBS9=0.55","0.693080445613022"
"SBS3+SBS49","SBS3=1;SBS49=0","0.693061312786242"
"SBS3+SBS91","SBS3=1;SBS91=0","0.693011407949694"
"SBS3+SBS27","SBS3=1;SBS27=0","0.692995418834871"
"SBS3+SBS14","SBS3=1;SBS14=0","0.692991531335597"
"SBS3+SBS53","SBS3=1;SBS53=0","0.692980148928088"
"SBS3+SBS10a","SBS3=1;SBS10a=0","0.69297424449457"
"SBS3+SBS4","SBS3=1;SBS4=0","0.692974203107245"
"SBS3+SBS7c","SBS3=1;SBS7c=0","0.692974203107245"
"SBS3+SBS8","SBS3=1;SBS8=0","0.692974203107245"
"SBS3+SBS10d","SBS3=1;SBS10d=0","0.692974203107245"
"SBS3+SBS13","SBS3=1;SBS13=0","0.692974203107245"
"SBS3+SBS17b","SBS3=1;SBS17b=0","0.692974203107245"
"SBS3+SBS22","SBS3=1;SBS22=0","0.692974203107245"
"SBS3+SBS28","SBS3=1;SBS28=0","0.692974203107245"
"SBS3+SBS34","SBS3=1;SBS34=0","0.692974203107245"
"SBS3+SBS35","SBS3=1;SBS35=0","0.692974203107245"
"SBS3+SBS36","SBS3=1;SBS36=0","0.692974203107245"
"SBS3+SBS38","SBS3=1;SBS38=0","0.692974203107245"
"SBS3+SBS39","SBS3=1;SBS39=0","0.692974203107245"
"SBS3+SBS45","SBS3=1;SBS45=0","0.692974203107245"
"SBS3+SBS52","SBS3=1;SBS52=0","0.692974203107245"
"SBS3+SBS56","SBS3=1;SBS56=0","0.692974203107245"
